txn_id,user_id,amount,txn_time,location,device_id,merchant_category,is_fraud
2367,1009,393.76,2025-06-23 10:00:50,Hyderabad,Tablet,Apparel,0
2368,5889,2453.7,2025-06-10 01:43:53,Mumbai,Windows_PC,Entertainment,1
2369,4923,1260.98,2025-06-14 15:10:54,Chennai,iPhone,Dining,0
2370,9201,3918.83,2025-06-06 16:43:50,Kolkata,Linux_PC,Groceries,0
2371,2291,3169.17,2025-06-10 17:30:16,Kolkata,Tablet,Electronics,0
2372,8953,5604.71,2025-06-03 20:11:34,Mumbai,iPhone,Travel,0
2373,7939,3537.77,2025-06-14 00:22:08,Bangalore,iPhone,Entertainment,1
2374,9751,1685.99,2025-06-27 22:45:49,Kolkata,MacBook,Entertainment,0
2375,2584,3353.08,2025-06-25 12:49:55,Hyderabad,Tablet,Entertainment,0
2376,1514,966.33,2025-06-21 12:21:09,Bangalore,iPhone,Apparel,0
2377,9645,1097.21,2025-06-06 07:58:18,Mumbai,Tablet,Travel,0
2378,8953,4667.48,2025-07-03 09:22:20,Kolkata,Tablet,Entertainment,0
2379,2982,1774.04,2025-07-03 07:50:21,Hyderabad,MacBook,Groceries,0
2380,4527,4804.12,2025-06-26 20:30:57,Bangalore,Android_Phone,Electronics,0
2381,8749,5185.04,2025-06-27 01:56:01,Hyderabad,iPhone,Entertainment,1
2382,4527,5846.55,2025-06-04 03:52:15,Hyderabad,Windows_PC,Groceries,1
2383,4456,7453.59,2025-06-03 17:14:46,Chennai,Linux_PC,Entertainment,1
2384,9279,1691.55,2025-06-29 05:36:52,Hyderabad,Linux_PC,Groceries,0
2385,8668,1151.99,2025-06-30 04:15:12,Bangalore,Windows_PC,Entertainment,1
2386,2519,2618.25,2025-06-23 08:47:10,Hyderabad,Tablet,Apparel,0
2387,5552,1391.69,2025-06-03 23:20:58,Chennai,Android_Phone,Apparel,0
2388,4456,2756.94,2025-06-04 05:01:46,Delhi,Windows_PC,Groceries,0
2389,2827,3668.3,2025-06-29 02:21:30,Delhi,Linux_PC,Travel,1
2390,5333,3498.15,2025-06-16 17:38:18,Kolkata,Tablet,Entertainment,0
2391,6155,1407.87,2025-06-29 09:43:20,Bangalore,Linux_PC,Entertainment,0
2392,9423,547.66,2025-06-17 07:33:30,Hyderabad,MacBook,Entertainment,0
2393,2743,1689.14,2025-06-04 05:30:53,Bangalore,Tablet,Dining,0
2394,8517,461.53,2025-06-27 18:39:58,Delhi,Tablet,Groceries,0
2395,6977,6624.47,2025-06-24 07:11:46,Kolkata,Tablet,Electronics,0
2396,8651,1273.38,2025-06-12 02:24:11,Delhi,MacBook,Entertainment,1
2397,1771,503.34,2025-06-08 14:13:31,Bangalore,Tablet,Groceries,0
2398,4923,77.33,2025-06-08 01:45:21,Chennai,Windows_PC,Dining,1
2399,2163,3113.87,2025-06-28 20:29:43,Chennai,Windows_PC,Dining,0
2400,9005,3039.25,2025-06-10 15:01:13,Kolkata,Windows_PC,Travel,0
2401,4733,1249.29,2025-06-15 02:17:28,Kolkata,Linux_PC,Dining,1
2402,3615,223.24,2025-06-12 17:09:33,Delhi,Windows_PC,Apparel,0
2403,4582,1581.01,2025-06-28 22:54:28,Kolkata,Windows_PC,Dining,0
2404,9727,1118.49,2025-06-15 15:37:50,Delhi,MacBook,Entertainment,0
2405,5333,3391.43,2025-06-20 14:29:45,Delhi,iPhone,Entertainment,0
2406,4681,2792.53,2025-06-16 08:59:53,Mumbai,Windows_PC,Entertainment,0
2407,6574,1360.47,2025-06-22 15:57:36,Kolkata,iPhone,Dining,0
2408,9669,737.29,2025-06-07 05:36:22,Kolkata,iPhone,Electronics,0
2409,1053,13277.55,2025-06-21 12:10:43,Delhi,Android_Phone,Electronics,0
2410,4681,1815.42,2025-06-23 02:35:54,Bangalore,Linux_PC,Dining,1
2411,1711,3496.89,2025-06-25 16:18:48,Kolkata,Tablet,Dining,0
2412,6514,454.4,2025-06-30 19:49:02,Delhi,MacBook,Dining,0
2413,5342,1994.2,2025-06-15 04:53:59,Delhi,Tablet,Entertainment,1
2414,3266,83.77,2025-06-14 08:41:05,Kolkata,Tablet,Entertainment,0
2415,8123,2112.35,2025-06-17 23:02:16,Kolkata,MacBook,Travel,0
2416,9797,9974.16,2025-06-07 07:28:03,Bangalore,Android_Phone,Electronics,0
2417,2674,1454.53,2025-06-04 22:27:26,Chennai,Tablet,Entertainment,0
2418,6977,119.33,2025-06-07 22:28:41,Mumbai,Linux_PC,Apparel,0
2419,5315,94.34,2025-06-23 01:43:32,Bangalore,Tablet,Entertainment,1
2420,3615,1473.0,2025-06-21 19:25:00,Hyderabad,iPhone,Dining,0
2421,5061,523.15,2025-06-21 16:58:35,Kolkata,MacBook,Travel,0
2422,7924,70.89,2025-06-30 05:29:09,Bangalore,Android_Phone,Entertainment,0
2423,2832,4234.39,2025-06-26 12:07:42,Delhi,MacBook,Entertainment,0
2424,4946,1840.36,2025-06-06 02:55:15,Hyderabad,Linux_PC,Dining,1
2425,1434,1024.28,2025-06-03 20:33:08,Hyderabad,Linux_PC,Apparel,0
2426,4681,6910.25,2025-06-11 17:13:06,Mumbai,iPhone,Entertainment,0
2427,4150,370.37,2025-06-07 09:52:42,Hyderabad,Tablet,Groceries,1
2428,5371,9365.17,2025-06-27 15:55:10,Bangalore,Android_Phone,Electronics,0
2429,4814,1130.49,2025-06-24 11:05:00,Kolkata,iPhone,Electronics,0
2430,2545,6578.6,2025-06-19 11:30:01,Mumbai,Android_Phone,Electronics,0
2431,7543,2771.03,2025-06-30 20:48:46,Hyderabad,iPhone,Dining,0
2432,6539,5258.32,2025-06-08 00:38:48,Mumbai,iPhone,Travel,1
2433,1488,12407.97,2025-06-29 00:53:32,Hyderabad,Windows_PC,Entertainment,1
2434,1319,1020.74,2025-06-05 11:07:07,Chennai,iPhone,Apparel,0
2435,4456,9743.02,2025-06-14 13:14:22,Hyderabad,Windows_PC,Apparel,0
2436,2654,1480.34,2025-06-13 15:51:39,Kolkata,Android_Phone,Entertainment,0
2437,6820,1460.9,2025-06-30 21:53:37,Mumbai,iPhone,Groceries,0
2438,5554,1248.31,2025-06-26 11:32:24,Delhi,Linux_PC,Apparel,0
2439,5304,2338.78,2025-06-16 13:23:27,Bangalore,iPhone,Entertainment,0
2440,7873,502.22,2025-06-05 15:47:27,Hyderabad,Windows_PC,Travel,0
2441,3045,2420.37,2025-06-07 00:09:50,Chennai,MacBook,Electronics,1
2442,9751,2340.73,2025-06-17 00:12:01,Kolkata,MacBook,Entertainment,1
2443,6635,4305.22,2025-06-29 18:13:07,Hyderabad,iPhone,Electronics,0
2444,8573,5380.98,2025-06-30 18:04:43,Kolkata,Tablet,Entertainment,0
2445,4593,1741.82,2025-06-04 23:52:32,Hyderabad,Tablet,Entertainment,0
2446,7932,1080.04,2025-06-12 02:30:19,Delhi,MacBook,Groceries,1
2447,4456,900.62,2025-06-18 15:56:36,Chennai,MacBook,Electronics,0
2448,2169,649.34,2025-06-04 03:47:06,Mumbai,Windows_PC,Electronics,1
2449,1319,178.13,2025-06-13 10:53:56,Mumbai,Tablet,Apparel,0
2450,7482,1257.69,2025-07-01 21:29:19,Kolkata,Android_Phone,Travel,0
2451,1887,945.15,2025-06-10 09:32:15,Bangalore,iPhone,Groceries,0
2452,7924,10181.24,2025-06-22 17:35:26,Chennai,iPhone,Dining,0
2453,2674,2447.36,2025-06-07 03:10:51,Delhi,Linux_PC,Entertainment,1
2454,5386,1279.81,2025-06-17 22:13:30,Hyderabad,MacBook,Electronics,0
2455,2160,2605.84,2025-06-11 06:48:37,Hyderabad,Windows_PC,Apparel,0
2456,7924,449.67,2025-06-30 18:36:04,Mumbai,iPhone,Travel,0
2457,2489,1761.2,2025-06-15 01:42:45,Delhi,Windows_PC,Entertainment,1
2458,2163,2952.38,2025-06-30 21:47:26,Hyderabad,Linux_PC,Apparel,0
2459,3621,2013.56,2025-06-22 06:56:33,Chennai,Linux_PC,Groceries,0
2460,4750,1541.38,2025-06-29 15:20:35,Hyderabad,Tablet,Groceries,0
2461,6635,15273.12,2025-06-19 12:02:07,Chennai,Linux_PC,Entertainment,1
2462,8573,6368.67,2025-06-22 00:45:19,Mumbai,Tablet,Entertainment,1
2463,6930,2929.76,2025-06-10 04:35:47,Kolkata,iPhone,Entertainment,1
2464,4470,2527.57,2025-06-07 04:55:01,Chennai,Tablet,Dining,1
2465,4150,2907.97,2025-06-27 17:00:29,Chennai,Windows_PC,Dining,0
2466,5422,674.36,2025-06-20 04:29:51,Chennai,Linux_PC,Entertainment,1
2467,3664,1508.26,2025-06-06 00:06:11,Bangalore,Tablet,Electronics,1
2468,5386,120.78,2025-06-08 03:21:15,Chennai,Windows_PC,Electronics,1
2469,9479,1936.19,2025-06-24 14:47:13,Mumbai,Android_Phone,Entertainment,0
2470,1106,2349.38,2025-06-14 16:00:34,Delhi,Linux_PC,Electronics,0
2471,1916,775.34,2025-06-07 02:06:35,Hyderabad,MacBook,Electronics,1
2472,8668,9975.11,2025-06-19 22:21:41,Kolkata,Linux_PC,Entertainment,0
2473,5889,7205.71,2025-07-02 18:36:53,Hyderabad,Tablet,Entertainment,0
2474,6413,3841.95,2025-07-03 04:44:49,Mumbai,MacBook,Electronics,1
2475,4295,2286.76,2025-07-02 07:28:35,Delhi,Tablet,Electronics,0
2476,2160,6119.95,2025-06-22 15:44:05,Hyderabad,Tablet,Travel,0
2477,8749,420.04,2025-06-19 05:47:54,Kolkata,Linux_PC,Entertainment,0
2478,4470,4689.23,2025-06-04 20:03:31,Chennai,iPhone,Entertainment,0
2479,6804,399.98,2025-06-16 15:59:28,Hyderabad,iPhone,Groceries,0
2480,2584,4742.71,2025-06-25 06:28:16,Hyderabad,Windows_PC,Electronics,0
2481,9348,967.93,2025-06-27 05:08:12,Delhi,Windows_PC,Electronics,0
2482,2163,6288.92,2025-06-14 11:20:33,Delhi,Linux_PC,Electronics,0
2483,9201,8649.47,2025-06-20 16:05:32,Bangalore,Windows_PC,Groceries,1
2484,8177,483.31,2025-06-30 05:52:40,Hyderabad,MacBook,Groceries,0
2485,2982,1863.46,2025-06-21 14:56:46,Hyderabad,Android_Phone,Dining,0
2486,3927,11887.96,2025-06-24 08:40:53,Mumbai,Windows_PC,Electronics,0
2487,7482,1981.5,2025-06-12 09:56:32,Bangalore,Windows_PC,Electronics,1
2488,4510,5975.34,2025-07-01 20:08:10,Delhi,MacBook,Travel,1
2489,5119,2665.53,2025-06-21 20:21:32,Chennai,iPhone,Electronics,0
2490,8527,1411.59,2025-06-07 13:22:59,Chennai,Android_Phone,Dining,1
2491,7939,1009.71,2025-06-17 17:41:03,Kolkata,Windows_PC,Groceries,0
2492,4593,681.54,2025-06-15 08:40:37,Bangalore,Windows_PC,Dining,0
2493,2832,4303.91,2025-06-06 23:11:01,Bangalore,Android_Phone,Dining,0
2494,2876,1465.92,2025-06-07 09:07:24,Delhi,iPhone,Travel,0
2495,1409,2147.87,2025-06-16 09:45:08,Bangalore,Tablet,Groceries,0
2496,6313,2033.74,2025-06-10 21:13:21,Mumbai,iPhone,Dining,0
2497,7482,2583.13,2025-06-21 20:16:27,Mumbai,iPhone,Entertainment,0
2498,5315,6020.29,2025-06-10 21:17:16,Kolkata,Windows_PC,Electronics,0
2499,4923,11849.07,2025-06-22 07:29:05,Chennai,Tablet,Entertainment,0
2500,2545,1570.64,2025-06-18 18:29:56,Chennai,Linux_PC,Entertainment,0
2501,2489,5272.4,2025-06-20 21:47:18,Delhi,Android_Phone,Electronics,0
2502,2519,4338.49,2025-06-08 13:40:58,Delhi,Windows_PC,Apparel,0
2503,4750,2556.63,2025-06-07 20:10:16,Delhi,Android_Phone,Entertainment,0
2504,9669,9373.91,2025-06-03 15:35:42,Hyderabad,Tablet,Electronics,0
2505,4752,671.21,2025-06-18 08:41:59,Bangalore,MacBook,Electronics,0
2506,2169,347.12,2025-06-24 23:41:49,Hyderabad,iPhone,Entertainment,0
2507,2169,5771.66,2025-06-20 20:52:35,Bangalore,Android_Phone,Travel,0
2508,2169,1734.9,2025-06-16 11:50:34,Kolkata,MacBook,Groceries,0
2509,6574,5631.34,2025-06-08 08:39:01,Kolkata,Tablet,Apparel,0
2510,1750,6707.31,2025-06-09 19:55:26,Hyderabad,Tablet,Entertainment,0
2511,6514,193.48,2025-06-07 15:15:03,Delhi,MacBook,Electronics,0
2512,4733,6448.68,2025-06-12 11:52:10,Delhi,MacBook,Electronics,0
2513,1106,1784.36,2025-06-24 07:40:11,Mumbai,MacBook,Dining,0
2514,2160,2142.7,2025-06-25 04:28:58,Kolkata,iPhone,Groceries,1
2515,3340,2955.25,2025-06-30 10:28:36,Chennai,MacBook,Electronics,0
2516,2982,7826.62,2025-06-30 07:51:40,Mumbai,Windows_PC,Electronics,0
2517,4598,57.9,2025-06-28 06:34:44,Bangalore,Tablet,Dining,0
2518,2535,1943.62,2025-06-23 04:56:53,Delhi,Android_Phone,Electronics,1
2519,4582,3491.58,2025-06-08 09:53:13,Kolkata,Tablet,Travel,0
2520,8433,3848.04,2025-06-04 16:08:22,Bangalore,Linux_PC,Electronics,0
2521,3803,3538.16,2025-06-07 17:57:20,Chennai,Windows_PC,Travel,0
2522,3615,433.12,2025-06-20 13:52:56,Kolkata,Android_Phone,Entertainment,0
2523,7224,1067.44,2025-06-30 07:15:18,Bangalore,Windows_PC,Entertainment,0
2524,7669,1332.85,2025-06-07 21:58:11,Hyderabad,Linux_PC,Apparel,0
2525,4681,4895.62,2025-07-02 09:00:35,Bangalore,iPhone,Apparel,0
2526,5552,980.35,2025-07-02 10:18:49,Delhi,Tablet,Entertainment,0
2527,1520,709.85,2025-06-19 03:31:51,Hyderabad,Tablet,Groceries,1
2528,4733,9471.09,2025-06-22 02:22:36,Kolkata,MacBook,Electronics,1
2529,7873,26.71,2025-06-03 23:55:12,Hyderabad,Linux_PC,Travel,0
2530,1053,18386.47,2025-06-17 13:34:08,Delhi,Linux_PC,Entertainment,1
2531,8527,3388.65,2025-06-23 11:39:57,Mumbai,iPhone,Groceries,0
2532,5562,5288.98,2025-06-22 05:21:41,Bangalore,Linux_PC,Travel,0
2533,5371,1047.05,2025-06-07 12:13:27,Kolkata,Tablet,Electronics,0
2534,4257,43.26,2025-06-30 13:26:58,Chennai,MacBook,Apparel,0
2535,4258,4016.74,2025-06-15 04:21:27,Mumbai,iPhone,Apparel,1
2536,5422,5389.92,2025-07-01 03:55:27,Kolkata,iPhone,Travel,1
2537,1488,4046.72,2025-06-28 16:40:22,Hyderabad,Android_Phone,Entertainment,0
2538,2796,462.43,2025-06-11 15:07:14,Chennai,Tablet,Apparel,0
2539,7873,4200.3,2025-06-21 21:07:37,Delhi,MacBook,Apparel,0
2540,1887,4395.01,2025-06-11 15:01:33,Chennai,MacBook,Apparel,0
2541,2139,3223.58,2025-06-10 03:18:09,Mumbai,iPhone,Apparel,1
2542,5554,4358.79,2025-06-16 10:51:19,Hyderabad,Tablet,Electronics,0
2543,9837,5610.88,2025-06-18 00:23:08,Chennai,Linux_PC,Entertainment,1
2544,4510,2852.68,2025-06-16 10:15:31,Hyderabad,Windows_PC,Travel,0
2545,1525,278.34,2025-06-27 08:04:23,Kolkata,Windows_PC,Apparel,0
2546,6977,2006.11,2025-06-10 11:34:07,Mumbai,Linux_PC,Groceries,0
2547,8397,242.49,2025-06-06 11:15:13,Delhi,Windows_PC,Groceries,0
2548,4582,1570.43,2025-06-11 12:21:10,Kolkata,iPhone,Groceries,0
2549,2824,1568.22,2025-06-24 11:58:36,Kolkata,Windows_PC,Entertainment,0
2550,6930,204.87,2025-06-16 19:03:39,Bangalore,Android_Phone,Entertainment,0
2551,3677,1286.91,2025-06-23 20:09:43,Kolkata,iPhone,Dining,0
2552,1525,352.97,2025-06-17 22:46:44,Bangalore,Android_Phone,Entertainment,0
2553,5304,4954.46,2025-06-26 21:42:45,Delhi,Tablet,Travel,0
2554,4657,8851.59,2025-06-07 03:09:43,Hyderabad,Tablet,Apparel,1
2555,5552,225.19,2025-06-20 22:16:59,Kolkata,Tablet,Entertainment,0
2556,2049,9310.97,2025-06-15 14:47:37,Bangalore,Tablet,Entertainment,0
2557,4814,2218.05,2025-06-15 08:50:25,Chennai,iPhone,Travel,0
2558,3060,1068.16,2025-06-27 11:11:38,Kolkata,MacBook,Groceries,0
2559,3167,239.93,2025-07-02 05:22:36,Kolkata,MacBook,Travel,0
2560,5315,2083.19,2025-07-03 08:00:48,Mumbai,MacBook,Groceries,0
2561,6925,4747.15,2025-06-12 21:22:20,Delhi,Linux_PC,Dining,0
2562,4150,3683.63,2025-06-25 14:59:22,Kolkata,Windows_PC,Electronics,0
2563,6925,154.59,2025-06-08 14:10:26,Chennai,Tablet,Apparel,0
2564,6635,227.09,2025-06-09 23:23:56,Mumbai,MacBook,Groceries,0
2565,5061,1546.88,2025-06-18 04:29:40,Chennai,Android_Phone,Entertainment,1
2566,6310,1049.91,2025-06-03 17:25:36,Delhi,Tablet,Electronics,0
2567,3266,793.4,2025-06-22 14:33:24,Chennai,Android_Phone,Electronics,0
2568,6804,989.7,2025-06-19 12:36:11,Kolkata,Android_Phone,Groceries,0
2569,8359,4881.02,2025-06-21 20:08:45,Bangalore,iPhone,Entertainment,0
2570,5506,7944.88,2025-06-19 09:29:10,Mumbai,Linux_PC,Entertainment,0
2571,4899,1558.1,2025-06-24 18:26:20,Mumbai,iPhone,Groceries,0
2572,2403,7096.93,2025-06-19 15:32:17,Chennai,iPhone,Travel,0
2573,8527,1163.59,2025-06-24 07:14:47,Delhi,Android_Phone,Apparel,0
2574,7118,1941.29,2025-07-02 06:03:36,Hyderabad,Android_Phone,Electronics,0
2575,6574,768.66,2025-06-10 00:08:19,Hyderabad,Windows_PC,Electronics,1
2576,3646,3068.92,2025-06-17 23:34:28,Chennai,iPhone,Electronics,0
2577,2679,11587.0,2025-06-18 23:08:39,Delhi,MacBook,Dining,0
2578,2049,2775.19,2025-07-02 16:20:03,Bangalore,iPhone,Entertainment,0
2579,8953,1328.63,2025-06-13 03:33:04,Mumbai,MacBook,Groceries,1
2580,3547,3130.82,2025-06-26 15:37:44,Delhi,Android_Phone,Travel,0
2581,4295,393.47,2025-06-18 15:35:32,Bangalore,Android_Phone,Travel,0
2582,8359,6585.48,2025-06-12 00:30:16,Mumbai,Linux_PC,Groceries,1
2583,6925,2098.0,2025-06-22 17:31:29,Chennai,Linux_PC,Travel,0
2584,2163,1789.97,2025-06-18 21:21:52,Chennai,iPhone,Entertainment,0
2585,7537,2644.69,2025-06-17 13:06:14,Bangalore,Windows_PC,Electronics,0
2586,5889,2940.76,2025-06-27 05:36:25,Kolkata,Windows_PC,Travel,0
2587,5562,223.45,2025-07-01 08:29:24,Mumbai,Android_Phone,Groceries,0
2588,5333,3442.94,2025-06-15 03:59:13,Bangalore,iPhone,Dining,1
2589,5371,830.95,2025-06-19 05:13:37,Kolkata,MacBook,Electronics,0
2590,9669,3754.79,2025-06-21 15:40:42,Kolkata,Windows_PC,Groceries,0
2591,2519,5186.94,2025-06-17 00:06:56,Delhi,MacBook,Travel,1
2592,6155,4888.29,2025-06-22 11:20:41,Chennai,MacBook,Dining,0
2593,2040,2412.24,2025-06-21 02:48:58,Hyderabad,Tablet,Travel,1
2594,6881,2202.97,2025-06-08 22:13:52,Kolkata,iPhone,Dining,0
2595,5889,462.52,2025-06-30 18:28:32,Hyderabad,Linux_PC,Dining,0
2596,3664,4479.58,2025-06-13 02:19:34,Chennai,Android_Phone,Apparel,1
2597,8953,949.93,2025-07-02 03:32:12,Chennai,Linux_PC,Apparel,1
2598,8651,2059.68,2025-06-29 21:14:46,Kolkata,Tablet,Groceries,0
2599,6820,1003.37,2025-06-12 03:10:21,Bangalore,Android_Phone,Groceries,1
2600,4657,431.02,2025-06-30 02:27:15,Bangalore,Linux_PC,Dining,1
2601,2584,2979.17,2025-06-04 16:54:06,Mumbai,Android_Phone,Travel,0
2602,1887,167.59,2025-06-25 19:22:15,Delhi,Windows_PC,Dining,0
2603,1949,4142.67,2025-06-13 13:48:01,Chennai,iPhone,Groceries,0
2604,4811,1146.36,2025-06-24 16:22:45,Kolkata,iPhone,Electronics,0
2605,9423,0.4,2025-06-17 12:58:03,Delhi,MacBook,Entertainment,0
2606,8668,2146.97,2025-06-06 18:07:04,Bangalore,Android_Phone,Entertainment,0
2607,3060,143.95,2025-06-23 06:13:36,Mumbai,MacBook,Apparel,0
2608,9935,969.59,2025-06-27 15:16:21,Delhi,Windows_PC,Groceries,0
2609,7873,3682.51,2025-06-10 03:41:51,Mumbai,Linux_PC,Dining,1
2610,1711,194.22,2025-06-18 02:22:04,Delhi,MacBook,Entertainment,1
2611,6881,5485.37,2025-06-15 03:31:02,Kolkata,Linux_PC,Entertainment,1
2612,6168,11.48,2025-06-15 15:56:15,Chennai,MacBook,Entertainment,0
2613,5061,850.37,2025-06-10 21:07:55,Kolkata,Android_Phone,Travel,0
2614,9279,4051.67,2025-06-23 22:31:19,Kolkata,Android_Phone,Apparel,0
2615,4258,1140.58,2025-06-21 16:46:06,Delhi,Android_Phone,Dining,0
2616,1964,322.4,2025-06-06 23:43:04,Chennai,Linux_PC,Entertainment,0
2617,2133,1339.96,2025-06-25 04:44:34,Hyderabad,Windows_PC,Entertainment,1
2618,3664,945.75,2025-07-02 10:11:08,Chennai,iPhone,Travel,0
2619,1009,5549.03,2025-06-26 15:53:28,Chennai,iPhone,Entertainment,0
2620,6107,1127.78,2025-07-01 15:54:20,Mumbai,iPhone,Dining,0
2621,7669,4666.73,2025-06-22 20:30:50,Hyderabad,Linux_PC,Electronics,0
2622,3591,6673.32,2025-06-29 08:07:31,Chennai,Windows_PC,Entertainment,0
2623,9348,1706.52,2025-06-27 23:47:19,Delhi,Android_Phone,Travel,0
2624,4733,7221.94,2025-06-23 16:53:52,Bangalore,Android_Phone,Electronics,0
2625,7932,1421.16,2025-06-29 18:56:05,Bangalore,Android_Phone,Groceries,0
2626,6947,9979.25,2025-06-05 04:22:36,Mumbai,Android_Phone,Groceries,1
2627,5342,280.59,2025-06-20 20:25:27,Mumbai,Windows_PC,Groceries,0
2628,8397,3484.84,2025-06-29 11:04:58,Mumbai,iPhone,Travel,0
2629,8962,2042.55,2025-07-02 05:23:33,Hyderabad,Android_Phone,Apparel,0
2630,9201,1471.35,2025-06-07 12:33:12,Mumbai,Android_Phone,Travel,0
2631,2084,3004.83,2025-06-08 16:58:00,Mumbai,Windows_PC,Travel,0
2632,4258,3650.74,2025-06-15 10:45:08,Delhi,Windows_PC,Dining,0
2633,7224,13.12,2025-06-20 15:09:26,Kolkata,Tablet,Electronics,0
2634,8749,548.0,2025-06-11 11:20:26,Hyderabad,Android_Phone,Apparel,0
2635,1711,3745.3,2025-07-03 03:21:49,Mumbai,Linux_PC,Dining,1
2636,5315,3293.31,2025-06-05 13:09:05,Hyderabad,Android_Phone,Travel,0
2637,1964,10148.38,2025-06-30 17:44:29,Chennai,Android_Phone,Entertainment,0
2638,8953,4294.35,2025-06-22 19:07:50,Delhi,iPhone,Entertainment,0
2639,7939,9033.92,2025-06-19 11:52:49,Kolkata,iPhone,Apparel,0
2640,3167,3637.43,2025-06-24 07:03:33,Hyderabad,Tablet,Apparel,0
2641,5339,1061.69,2025-06-08 12:58:35,Chennai,iPhone,Travel,0
2642,7537,334.02,2025-06-03 21:49:52,Chennai,Android_Phone,Entertainment,0
2643,2489,4567.36,2025-06-08 04:25:37,Delhi,iPhone,Apparel,1
2644,4470,3099.73,2025-06-15 22:59:39,Mumbai,iPhone,Apparel,0
2645,5889,148.16,2025-06-14 04:11:32,Mumbai,Android_Phone,Groceries,1
2646,7939,1339.1,2025-06-28 04:31:23,Bangalore,Linux_PC,Electronics,1
2647,5889,9425.73,2025-06-28 13:59:07,Mumbai,MacBook,Travel,0
2648,1525,2081.85,2025-06-30 11:39:06,Delhi,Android_Phone,Travel,0
2649,9830,1700.76,2025-07-01 13:53:42,Mumbai,Android_Phone,Groceries,0
2650,5808,1835.81,2025-07-01 07:44:24,Bangalore,MacBook,Travel,0
2651,9797,702.93,2025-06-14 03:03:46,Kolkata,iPhone,Electronics,1
2652,8962,1379.96,2025-06-25 00:54:42,Chennai,Android_Phone,Travel,1
2653,1916,1385.22,2025-06-21 13:25:23,Chennai,MacBook,Apparel,0
2654,7224,161.33,2025-06-22 09:14:47,Chennai,Windows_PC,Apparel,0
2655,4456,4377.47,2025-06-25 21:02:59,Bangalore,Android_Phone,Entertainment,0
2656,6573,1616.16,2025-07-01 23:17:57,Bangalore,Tablet,Electronics,0
2657,2982,5180.95,2025-06-27 16:37:37,Mumbai,Tablet,Groceries,0
2658,2290,5698.33,2025-06-10 17:10:22,Mumbai,iPhone,Electronics,0
2659,9785,714.75,2025-06-20 03:27:30,Hyderabad,MacBook,Electronics,1
2660,6977,3213.17,2025-06-04 14:09:35,Chennai,MacBook,Entertainment,0
2661,3591,1917.58,2025-06-26 20:00:40,Chennai,Tablet,Apparel,0
2662,3591,6364.71,2025-06-08 11:21:03,Mumbai,Android_Phone,Groceries,0
2663,2796,729.05,2025-06-17 17:44:44,Chennai,iPhone,Dining,0
2664,6155,3397.87,2025-06-23 14:11:19,Bangalore,Linux_PC,Dining,0
2665,8749,2807.58,2025-06-07 13:34:13,Chennai,Android_Phone,Travel,0
2666,6038,1049.96,2025-06-09 00:46:22,Delhi,MacBook,Groceries,1
2667,8397,440.63,2025-06-10 06:36:20,Delhi,Windows_PC,Apparel,0
2668,9645,3163.55,2025-06-20 07:22:28,Chennai,Android_Phone,Travel,0
2669,1053,4025.08,2025-06-18 12:55:14,Delhi,Android_Phone,Groceries,0
2670,8062,1137.76,2025-06-20 01:14:37,Kolkata,MacBook,Travel,1
2671,3803,3105.5,2025-06-25 12:02:35,Kolkata,iPhone,Electronics,0
2672,5422,1508.23,2025-06-13 10:33:36,Chennai,Android_Phone,Travel,0
2673,6573,3746.98,2025-06-28 16:41:06,Chennai,Linux_PC,Groceries,0
2674,5010,666.49,2025-06-26 20:11:30,Delhi,Android_Phone,Electronics,0
2675,9669,6627.69,2025-06-20 07:20:29,Bangalore,Windows_PC,Groceries,0
2676,7252,1016.55,2025-06-26 12:18:42,Chennai,MacBook,Apparel,0
2677,3045,1375.58,2025-06-08 03:16:52,Kolkata,MacBook,Travel,1
2678,1514,179.54,2025-06-24 16:02:33,Hyderabad,MacBook,Electronics,0
2679,5342,354.7,2025-06-25 08:40:53,Delhi,Android_Phone,Entertainment,0
2680,4295,2176.16,2025-06-18 21:05:55,Delhi,Windows_PC,Entertainment,0
2681,8744,934.26,2025-06-06 15:48:21,Kolkata,Tablet,Entertainment,0
2682,1711,5414.17,2025-06-17 23:22:30,Chennai,iPhone,Dining,0
2683,4527,44.41,2025-06-05 13:36:06,Kolkata,MacBook,Travel,0
2684,2824,1429.73,2025-06-08 23:37:34,Chennai,iPhone,Entertainment,0
2685,3060,1234.5,2025-06-04 11:51:20,Mumbai,Android_Phone,Groceries,0
2686,1750,58.55,2025-06-20 01:15:25,Chennai,Tablet,Apparel,1
2687,8651,398.43,2025-06-08 16:57:32,Delhi,Linux_PC,Dining,0
2688,2654,1601.48,2025-06-11 09:01:43,Delhi,Tablet,Apparel,0
2689,6930,2036.93,2025-06-15 05:43:17,Bangalore,Android_Phone,Travel,0
2690,4258,1554.0,2025-06-28 10:43:07,Mumbai,Tablet,Dining,0
2691,2827,2271.06,2025-06-11 20:47:41,Chennai,MacBook,Travel,0
2692,6947,2712.58,2025-06-30 04:33:51,Chennai,Linux_PC,Travel,1
2693,4527,29.92,2025-06-11 04:06:49,Delhi,MacBook,Dining,1
2694,4593,1871.4,2025-06-19 11:10:23,Delhi,Linux_PC,Apparel,0
2695,1188,9931.27,2025-06-30 13:48:48,Chennai,Windows_PC,Entertainment,0
